chapter	ours	witness	votes	polled	verdict
66	satietatem	satietatem	4	5	confirm
66	visionis	visionis	5	5	confirm
66	frojn	from	3	5	reject
66	whimsy	whimsy	5	5	confirm
66	partaken	partaken	5	5	confirm
66	dieth	dieth	4	5	confirm
7	Elath	Elath	4	4	confirm
7	ib	ib	4	4	confirm
7	Remaliah	Remaliah	4	4	confirm
7	bs	vz	2	4	reject
7	becausethe	because	4	4	reject
7	bbj	his	3	4	reject
7	sfcaj	of	3	4	reject
7	notexcepted	not	4	4	reject
7	Lightfoot	Lightfoot	4	4	confirm
7	pre	pre	4	4	confirm
7	Steudel	Steudel	4	4	confirm
7	Syrian'	syrian	4	4	realword?
7	Tiglathpileser	tiglath	4	4	reject
7	Va	jarchi	2	4	reject
7	fiffit	sent	4	4	reject
7	frft	to	4	4	reject
7	tft	free	4	4	reject
7	AmozjGo	amoz	4	4	reject
7	Jaffa	Jaffa	4	4	confirm
7	conferred	conferred	4	4	confirm
7	Jaffa	Jaffa	4	4	confirm
7	Rosenmüller	rosenmiiller	3	4	realword?
7	Realworterbuch	Realworterbuch	4	4	confirm
7	Teiche	Teiche	4	4	confirm
7	pp	pp	4	4	confirm
7	factthat	fact	4	4	reject
7	isjspoj	is	4	4	reject
7	jr	over	4	4	reject
7	tection	isaiah	4	4	reject
7	Remaliah	Remaliah	4	4	confirm
7	etc	etc'	3	4	realword?
7	Remaliah	Remaliah	4	4	confirm
7	apoleon	apoleon	3	4	confirm
7	Nalways	Nalways	3	4	confirm
7	Buonaparte	Buonaparte	4	4	confirm
7	etc	etc'	4	4	realword?
7	etc	etc'	4	4	realword?
7	etc	etc'	4	4	realword?
7	Tabeal	Tabeal	3	4	confirm
7	Tabeel	Tabeel	3	4	confirm
7	suscitemus	suscitemus	4	4	confirm
7	aufwecken	aufwecken	4	4	confirm
7	Schroeder	Schroeder	4	4	confirm
7	ip	to	2	4	reject
7	Rosenmüller	rosenmiiller	3	4	realword?
7	avellamus	avellamus	4	4	confirm
7	nos	nos	4	4	confirm
7	faire	faire	3	4	confirm
7	bresche	bresche	4	4	confirm
7	ou	ou	4	4	confirm
7	ouverture	ouverture	4	4	confirm
7	Tabeal	Tabeal	4	4	confirm
7	Remaliah	Remaliah	3	4	confirm
7	Tobijah	Tobijah	3	4	confirm
7	Tabrimmon	Tabrimmon	3	4	confirm
7	Benhadad	Benhadad	3	4	confirm
7	Tabcel	tabeel	3	4	reject
7	Aramean	Aramean	4	4	confirm
7	Comm	Comm	3	4	confirm
7	Tabeal	Tabeal	4	4	confirm
7	cabbala	cabbala	4	4	confirm
7	Albam	Albam	4	4	confirm
7	EI	i	2	4	reject
7	lo	to	4	4	realword?
7	wp	c	2	4	reject
7	Remaliah's	Remaliah's	2	4	confirm
7	Remaliah's	Remaliah's	4	4	confirm
7	Tiglath	Tiglath	4	4	confirm
7	Esar	Esar	4	4	confirm
7	haddon	haddon	4	4	confirm
7	ses	are	4	4	reject
7	Stabat	Stabat	2	4	confirm
7	Cowper's	Cowper's	3	4	confirm
7	Tiglath	Tiglath	4	4	confirm
7	Esar	Esar	4	4	confirm
7	haddon	haddon	4	4	confirm
7	Tiglath	Tiglath	4	4	confirm
7	Esar	Esar	4	4	confirm
7	haddon	haddon	4	4	confirm
7	Esar	Esar	4	4	confirm
7	haddon	haddon	4	4	confirm
7	etc	etc'	3	3	realword?
7	Esar	Esar	4	4	confirm
7	haddon	haddon	4	4	confirm
7	suppp	suppo	4	4	reject
7	sition	sition	4	4	confirm
7	tnaa	a	4	4	reject
7	loc	be	3	4	reject
7	Steudel	Steudel	3	4	confirm
7	schbn	schon	4	4	reject
7	herrlich	herrlich	3	4	confirm
7	ganz	ganz	4	4	confirm
7	wunderbar	wunderbar	2	4	confirm
7	Hensler's	Hensler's	4	4	confirm
7	etc	etc'	3	4	realword?
7	ihr	ihr	4	4	confirm
7	nicht	nicht	3	4	confirm
7	bleibet	bleibet	3	4	confirm
7	ihr	ihr	4	4	confirm
7	nicht	nicht	4	4	confirm
7	Je	jehovah	4	4	reject
7	EIS	which	2	4	reject
7	nbsalj	each	2	4	reject
7	jjttS	as	2	4	reject
7	xa	f	2	4	reject
7	Hoheisel	Hoheisel	3	4	confirm
7	Chrysostom	Chrysostom	4	4	confirm
7	nixbrr	nix	2	4	reject
7	Ms	his	4	4	reject
7	kings	icings	2	4	realword?
7	le	le	2	4	confirm
7	Isenbiehl	Isenbiehl	4	4	confirm
7	Bauer	Bauer	4	4	confirm
7	Steudel	Steudel	4	4	confirm
7	Hensler	Hensler	4	4	confirm
7	Faber	Faber	4	4	confirm
7	Pluschke	Pluschke	3	4	confirm
7	Shearjashub	Shearjashub	4	4	confirm
7	ems	very	4	4	reject
7	rj	a	2	4	reject
7	dbs	dbs	2	4	confirm
7	Immanucl	lmmanuel	2	4	reject
7	rovro	tion	4	4	reject
7	Shearjashub	Shearjashub	4	4	confirm
7	Shearjashub	Shearjashub	4	4	confirm
7	ashub	or	4	4	reject
7	distingmsji	distin	4	4	reject
7	Shearjashub	Shearjashub	4	4	confirm
7	quidam	quidam	4	4	confirm
7	nostris	nostris	4	4	confirm
7	eh	ch	4	4	realword?
7	tw	two	4	4	reject
7	iiclL	occurrences	4	4	reject
7	fic	should	4	4	reject
7	jjrrences	be	4	4	reject
7	oth	others	4	4	reject
7	dudum	dudum	3	4	confirm
7	deserta	deserta	4	4	confirm
7	erit	erit	4	4	confirm
7	he	the	4	4	realword?
7	Rosenmüller	rosenmiiller	2	4	realword?
7	renewea	stantially	4	4	reject
7	anotherchild	another	4	4	reject
7	foreseen	foreseen	4	4	confirm
7	rt	gint	4	4	reject
7	Hagar	Hagar	4	4	confirm
7	xcde'da	and	3	4	reject
7	rtrs	ntos	2	4	reject
7	Hannah	Hannah	4	4	confirm
7	Counsellor	Counsellor	4	4	confirm
7	sagt	sagt	4	4	confirm
7	ird	nennen	3	4	reject
7	nennen	seinen	4	4	reject
7	seinen	seinen	3	4	confirm
7	Namen	Namen	4	4	confirm
7	ciently	implied	4	4	reject
7	Calovius	Calovius	4	4	confirm
7	iite'ibis	in	3	4	reject
7	yvtivai	the	2	4	reject
7	Shearjashub	Shearjashub	4	4	confirm
7	Immanuelrthe	namely	4	4	reject
7	kings	icings	2	4	realword?
7	iB	q	2	4	reject
7	pfc	y	3	4	reject
7	Steudel	Steudel	4	4	confirm
7	facto	facto	4	4	confirm
7	Tiglath	Tiglath	4	4	confirm
7	Shearjashub	Shearjashub	4	4	confirm
7	Mai	Mai	4	4	confirm
7	as'f	as	4	4	reject
7	Joash	Joash	4	4	confirm
7	blosses	blosses	4	4	confirm
7	Drohwort	droh	4	4	reject
7	Tiglath	Tiglath	4	4	confirm
7	teta	term	4	4	reject
7	etc	etc'	4	4	realword?
7	rer	rer	4	4	confirm
7	nihil	nihil	4	4	confirm
7	nj	rx	2	4	reject
7	aj	since	2	4	reject
7	ru	rx	2	4	reject
7	Assyrian's'and	assyri	4	4	reject
7	ajinoying	harassing	4	4	reject
7	mosquitoes	mosquitoes	4	4	confirm
7	Rosenmüller	rosenmiiller	3	4	realword?
7	nrs	and	3	4	reject
7	novacula	novacula	4	4	confirm
7	tne	since	4	4	reject
7	MS	MS	4	4	confirm
7	vGftwcp	which	2	4	reject
7	tEJ	understanding	3	4	reject
7	Ephrem	Ephrem	4	4	confirm
7	Syrus	Syrus	4	4	confirm
7	nsND	i	2	4	reject
7	JH	d	2	4	reject
7	von	von	4	4	confirm
7	oben	oben	4	4	confirm
7	unten	unten	4	4	confirm
7	rem	rem	3	4	confirm
7	turpiculam	turpiculam	4	4	confirm
7	suo	suo	4	4	confirm
7	Prophetae	Prophetae	4	4	confirm
7	admetiri	admetiri	4	4	confirm
7	videntur	videntur	4	4	confirm
7	inj	ins	2	4	reject
7	ft	a	3	4	reject
7	fijft	n	2	4	reject
7	Boswell	Boswell	4	4	confirm
7	Dr	Dr	4	4	confirm
7	Johnson	Johnson	4	4	confirm
7	Hebrides	Hebrides	4	4	confirm
7	klingen	ising	4	4	reject
7	verheissend	verheissend	4	4	confirm
7	Johannisberg	Johannisberg	4	4	confirm
7	Burckhardt	Burckhardt	4	4	confirm
7	xn	xn	3	4	confirm
7	rx	rs	2	4	reject
8	or	for	2	3	realword?
8	Makershalal	maher	4	4	reject
8	propera	pro	4	4	reject
8	festinavit	festinavit	4	4	confirm
8	shalalhash	shalal	4	4	reject
8	ph	it	2	4	reject
8	deth	it	2	4	reject
8	Jeberechiah	Jeberechiah	2	4	confirm
8	Jehoiada	Jehoiada	4	4	confirm
8	Joash	Joash	4	4	confirm
8	Berechiah	Berechiah	3	4	confirm
8	Lightfoot	Lightfoot	4	4	confirm
8	Jehoiakim	Jehoiakim	4	4	confirm
8	adhibui	adhibui	4	4	confirm
8	mihi	mihi	4	4	confirm
8	fjtoi	noi	2	4	reject
8	hisgname	his	4	4	reject
8	tmmanuelj	im	4	4	reject
8	Makershalal	maher	4	4	reject
8	Raubebald	Raubebald	2	4	confirm
8	Eilebeute	Eilebeute	3	4	confirm
8	Schnellraub	Schnellraub	4	4	confirm
8	Tertullian	Tertullian	4	4	confirm
8	Aquinas	Aquinas	4	4	confirm
8	suo	suo	4	4	confirm
8	Tiglath	Tiglath	4	4	confirm
8	Remaliah	Remaliah	4	4	confirm
8	Steudel	Steudel	4	4	confirm
8	exa	cxr	2	4	reject
8	Remaliah	Remaliah	4	4	confirm
8	se	see	4	4	realword?
8	pp	pp	4	4	confirm
8	king	icing	3	3	realword?
8	Arrian	Arrian	4	4	confirm
8	ias	s	2	4	reject
8	y	v	4	4	realword?
8	acsi	acsi	4	4	confirm
8	dixisset	dixisset	4	4	confirm
8	terra	terra	4	4	confirm
8	nihitominus	nihilominus	4	4	reject
8	erit	erit	4	4	confirm
8	seyd	seyd	4	4	confirm
8	ihr	ihr	4	4	confirm
8	Volker	Volker	4	4	confirm
8	TBtn	hear	3	4	reject
8	Loquimini	Loquimini	4	4	confirm
8	existet	existet	4	4	confirm
8	Himmanuelis	Himmanuelis	4	4	confirm
8	existet	existet	4	4	confirm
8	ntP	he	3	4	reject
8	Bingham's	Bingham's	4	4	confirm
8	Orig	Orig	4	4	confirm
8	vm	vni	2	4	reject
8	Joab	Joab	4	4	confirm
8	piya	v	3	4	reject
8	ayiov	ayiov	3	4	confirm
8	Shammai	Shammai	3	4	confirm
8	nst	ns	2	3	reject
8	alter	after	2	2	realword?
8	Rosenmüller	rosenmiiller	2	4	realword?
8	spiritmasters	spirit	4	4	reject
8	b	h	2	2	realword?
8	ft	from	3	4	reject
8	xb	xb	2	4	confirm
8	xbn	xbn	3	4	confirm
8	xbn	xbn	3	4	confirm
8	xb	xb	4	4	confirm
8	Cocreius	coc	4	4	reject
8	xb	xb	2	4	confirm
8	Deus	Deus	4	4	confirm
8	vult	vult	4	4	confirm
8	perdere	perdere	4	4	confirm
8	mentat	mentat	4	4	confirm
8	Morgenrothe	Morgenrothe	4	4	confirm
8	etc	etc'	4	4	realword?
8	ft	ft	3	4	confirm
8	pertransibit	pertransibit	4	4	confirm
8	Schroeder	Schroeder	4	4	confirm
8	Milcom	Milcom	4	4	confirm
8	as'a	as	4	4	reject
8	arctationis	arctationis	4	4	confirm
8	angustia	angustia	4	4	confirm
8	persequens	persequens	4	4	confirm
8	impulsio	impulsio	4	4	confirm
8	ia	an	4	4	reject
8	obscuritas	obscuritas	3	3	confirm
8	nbsx	nbsx	3	4	confirm
8	sameverb	same	4	4	reject
8	ITHSE	connects	2	4	reject
8	or	for	3	4	realword?
8	Tiberias	Tiberias	4	4	confirm
8	vasrt	and	2	4	reject
8	ft	n	2	4	reject
8	alleviata	alleviata	2	4	confirm
8	wasfirst	was	4	4	reject
8	arbi	arbi	4	4	confirm
8	trary	trary	4	4	confirm
8	Rosenmüller	rosenmiiller	3	4	realword?
8	h	s	2	2	realword?
8	poterit	poterit	3	4	confirm
8	avolare	avo	4	4	reject
8	yy	ys	2	4	reject
8	xb	xb	3	4	confirm
8	Rosenmüller	rosenmiiller	3	4	realword?
8	bj	b	2	4	reject
8	tt	n	3	4	reject
8	nspn	niasn	2	4	reject
8	Tiglath	Tiglath	4	4	confirm
8	Galilaea	Galilaea	4	4	confirm
9	Mai	Mai	4	4	confirm
9	tj	true	4	4	reject
9	Thouhast	thou	4	4	reject
9	n'a	to	2	4	reject
9	Christol	Christol	4	4	confirm
9	pt	pt	4	4	confirm
9	sbn	n	2	4	reject
9	loc	loc	4	4	confirm
9	navrl	navtl	2	4	reject
9	paid	paid	4	4	confirm
9	ogether	ogether	4	4	confirm
9	Jezreel	Jezreel	4	4	confirm
9	Zebulon	Zebulon	4	4	confirm
9	sb	bnb	2	4	reject
9	bho	v	2	4	reject
9	armour	armour	4	4	confirm
9	armour	armour	4	4	confirm
9	Diodati	Diodati	4	4	confirm
9	armour	armour	4	4	confirm
9	xb	is	3	4	reject
9	equipped	equipped	4	4	confirm
9	armour	armour	4	4	confirm
9	oroVqv	clause	4	4	reject
9	tni	verse	4	4	reject
9	praedatio	text	4	4	reject
9	Hoheisel	Hoheisel	4	4	confirm
9	xb	the	2	3	reject
9	armour	armour	4	4	confirm
9	Bto	or	2	4	reject
9	solet	solet	4	4	confirm
9	esse	esse	4	4	confirm
9	Counsellor	Counsellor	4	4	confirm
9	Cicero	Cicero	4	4	confirm
9	rempublicam	rempublicam	3	4	confirm
9	universam	universam	4	4	confirm
9	vestris	vestris	4	4	confirm
9	sustinetis	sustinetis	4	4	confirm
9	sedet	sedet	4	4	confirm
9	Hensler	Hensler	4	4	confirm
9	Bauer	Bauer	4	4	confirm
9	Rosenmüller	rosenmuller	2	3	realword?
9	versa	versa	4	4	confirm
9	Counsellor	Counsellor	4	4	confirm
9	ifsi	in	2	4	reject
9	IEE	i	2	4	reject
9	counsellor	counsellor	4	4	confirm
9	counsellor	counsellor	4	4	confirm
9	Vx	referring	2	4	reject
9	iax	described	3	4	reject
9	Hensler	Hensler	3	4	confirm
9	counsellor	counsellor	4	4	confirm
9	Rosenmüller	rosenmiiller	3	4	realword?
9	sedebit	se	3	4	reject
9	komme	komme	4	4	confirm
9	isto	isto	4	4	confirm
9	tempore	tempore	4	4	confirm
9	Hasmonean	Hasmonean	4	4	confirm
9	angel'	angel's	4	4	realword?
9	durabit	durabit	4	4	confirm
9	annos	annos	3	4	confirm
9	modo	modo	3	4	confirm
9	sempilernum	sempiternum	3	4	reject
9	initio	initio	4	4	confirm
9	finem	finem	3	4	confirm
9	vitae	vitae	3	4	confirm
9	zclus	zelus	4	4	reject
9	Domini	Domini	4	4	confirm
9	exercituum	exercituum	4	4	confirm
9	faciet	faciei	3	4	reject
9	hoc	hoc	4	4	confirm
9	ardens	ar	4	4	reject
9	Dei	Dei	4	4	confirm
9	erga	erga	4	4	confirm
9	pios	pios	4	4	confirm
9	insunt	insunt	4	4	confirm
9	poipulo	populo	4	4	reject
9	dabit	dabit	4	4	confirm
9	nobis	nobis	4	4	confirm
9	ac	ac	4	4	confirm
9	servabit	servabit	4	4	confirm
9	bonum	bonum	4	4	confirm
9	principem	principem	4	4	confirm
9	e	q	2	4	realword?
9	Arcano	Arcano	3	4	confirm
9	nmsb	text	2	4	reject
9	Levita	Levita	4	4	confirm
9	nz	i	2	4	reject
9	nb	cb	3	4	reject
9	rem	rem	4	4	confirm
9	mittet	mittet	4	4	confirm
9	falsity	falsity	4	4	confirm
9	selfsecurity	self	4	4	reject
9	zu	zu	4	4	confirm
9	Erkentniss	Erkentniss	4	4	confirm
9	komme	komme	3	4	confirm
9	sein	sein	4	4	confirm
9	ganzes	ganzes	4	4	confirm
9	Volk	Volk	4	4	confirm
9	abs	xabg	2	4	reject
9	TOV	rov	3	4	reject
9	Animadv	Animadv	4	4	confirm
9	Philol	Philol	4	4	confirm
9	stolzem	stolzem	4	4	confirm
9	Herzen	Herzen	4	4	confirm
9	dicendo	dicendo	4	4	confirm
9	sagen	sagen	4	4	confirm
9	dicunt	dicunt	4	4	confirm
9	dicunt	dicunt	4	4	confirm
9	superbia	super	4	4	reject
9	dicendumfuit	bia	4	4	reject
9	OQOS	tuagint	4	4	reject
9	aaar	s	2	4	reject
9	tumultum	tumultum	4	4	confirm
9	vertet	vertet	4	4	confirm
9	London	London	4	4	confirm
9	coadunabit	coadunabit	4	4	confirm
9	conglomeravit	conglomeravit	3	4	confirm
9	eosque	eosque	3	4	confirm
9	hostibus	hos	2	4	reject
9	commiscebit	commiscebit	3	4	confirm
9	Rosenmüller	rosenmiiller	3	4	realword?
9	Abulwalid	Abulwalid	4	4	confirm
9	instigat	instigat	4	4	confirm
9	mit	mit	4	4	confirm
9	vollem	vollem	4	4	confirm
9	pleine	pleine	4	4	confirm
9	nxt	makes	4	4	reject
9	bx	bx	2	4	confirm
9	inasn	tradition	2	4	reject
9	Lehrg	Lehrg	4	4	confirm
9	incurvantem	incurvantem	4	4	confirm
9	refraenantem	refraenan	3	4	reject
9	jpt	pi	2	4	reject
9	Kiiua	vide	2	4	reject
9	oa	denote	2	4	reject
9	Musculus	Musculus	3	4	confirm
9	Menochius	Menochius	4	4	confirm
9	thfffnrt	that	4	4	reject
9	expresison	expresison	4	4	confirm
9	sba	occurs	2	4	reject
9	sich	sich	4	4	confirm
9	leiten	leiten	4	4	confirm
9	lassen	lassen	4	4	confirm
9	zu	zu	4	4	confirm
9	xa	as	2	4	reject
9	eo	eo	4	4	confirm
9	hoc	hoc	4	4	confirm
9	populo	populo	4	4	confirm
9	vom	vom	4	4	confirm
9	Argen	Argen	4	4	confirm
9	vom	vom	4	4	confirm
9	Bosen	Bosen	4	4	confirm
9	ins	ix	2	4	reject
9	gottlose	gottlose	4	4	confirm
9	Wesen	Wesen	4	4	confirm
9	Castellus	Castellus	4	4	confirm
9	expandant	expandant	4	4	confirm
9	elevent	elevent	4	4	confirm
9	Abulwalid	Abulwalid	4	4	confirm
9	Parchon	Parchon	4	4	confirm
9	convolvetur	convolvetur	2	4	confirm
9	superbia	su	3	4	reject
9	fumi	perbia	3	4	reject
9	n	a	2	3	realword?
9	wroth	wrath	4	4	realword?
9	int	in	4	4	reject
9	tsrso	ansa	2	4	reject
9	Rosenmüller	rosenmiiller	2	3	realword?
9	sxa	a	2	4	reject
9	Rosenmüller	rosenmiiller	3	4	realword?
9	rapiet	rapiet	4	4	confirm
9	quisque	quisque	4	4	confirm
9	ib	to	2	4	reject
9	res	res	4	4	confirm
9	cognatorum	cognatorum	4	4	confirm
9	cnb	tnb	2	4	reject
9	kinsmen	kinsmen	4	4	confirm
9	jov	zov	2	4	reject
9	yov	avzov	3	4	reject
9	avrov	which	3	4	reject
9	jov	rov	2	4	reject
9	iovog	avtov	2	4	reject
9	avvov	v	4	4	reject
9	lack	back	2	2	realword?
9	rancour	rancour	4	4	confirm
9	nx	rx	3	4	reject
9	Ephraimum	Ephraimum	4	4	confirm
9	Manassen	Manassen	4	4	confirm
9	Manassen	Manassen	4	4	confirm
9	Ephraimum	Ephraimum	4	4	confirm
9	Tbes	in	4	4	reject
9	Hebr	Hebr	4	4	confirm
9	Proph	Proph	3	4	confirm
9	Jephtha	Jephtha	4	4	confirm
introduction	foreifilier	foreteller	4	4	reject
introduction	thgLjipmp'	the	4	4	reject
introduction	OT	name	4	4	reject
introduction	prae	prae	4	4	confirm
introduction	praedico	praedico	4	4	confirm
introduction	JTQO	noo	2	4	reject
introduction	raL	of	4	4	reject
introduction	Redslob	Redslob	4	4	confirm
introduction	priori	priori	4	4	confirm
introduction	Gehazi	Gehazi	4	4	confirm
introduction	undergone	undergone	4	4	confirm
introduction	developement	developement	4	4	confirm
introduction	Malachi	Malachi	4	4	confirm
introduction	mocle	mode	4	4	reject
introduction	JViicaiah	micaiah	3	4	reject
introduction	jra	a	4	4	reject
introduction	pavta	fiavia	2	4	reject
introduction	Chrysostom	Chrysostom	4	4	confirm
introduction	officio	officio	4	4	confirm
introduction	crai	a	2	4	reject
introduction	YQctya	yqaya	2	4	reject
introduction	Philo	Philo	4	4	confirm
introduction	tl	tl	2	4	confirm
introduction	eir	eir	3	4	confirm
introduction	dwss	d	2	4	reject
introduction	ayioyQa	ayioyqacpa	2	4	reject
introduction	Jeshaiah	Jeshaiah	4	4	confirm
introduction	Jesaiah	Jesaiah	4	4	confirm
introduction	Esaias	Esaias	4	4	confirm
introduction	Wjuofe	l	2	4	reject
introduction	Amaziah	Amaziah	3	4	confirm
introduction	overthrown	overthrown	4	4	confirm
introduction	Nabonassar	Nabonassar	4	4	confirm
introduction	twentyeight	twenty	4	4	reject
introduction	Jehoiada	Jehoiada	4	4	confirm
introduction	Joash	Joash	4	4	confirm
introduction	Bentley	Bentley	4	4	confirm
introduction	whatcarabe	what	4	4	reject
introduction	Rosenmüller	rosenmiiller	2	3	realword?
introduction	unkrilisch	unkriiisch	3	4	reject
introduction	antiquirt	antiquirt	4	4	confirm
introduction	colourable	colourable	4	4	confirm
introduction	GefM	gefuhl	2	4	reject
introduction	GefM	gefuhl	4	4	reject
introduction	Roorda	Roorda	4	4	confirm
introduction	Onias	oni	4	4	reject
introduction	vaticinium	vaticinium	3	4	confirm
introduction	eventu	eventu	4	4	confirm
introduction	Rosenmüller	rosenmiiller	3	4	realword?
introduction	Gramberg	gram	4	4	reject
introduction	Cambyses	Cambyses	4	4	confirm
introduction	Vatke	Vatke	4	4	confirm
introduction	Rosenmüller	rosenmiiller	3	4	realword?
introduction	Rosenmüller	rosenmiiller	3	4	realword?
introduction	selfevident	self	4	4	reject
introduction	pra	practical	4	4	reject
introduction	ctical	extreme	4	4	reject
introduction	candour	candour	4	4	confirm
introduction	Stat	Stat	4	4	confirm
introduction	ratiom	ratione	4	4	reject
introduction	voluntas	voluntas	4	4	confirm
introduction	Ars	Ars	4	4	confirm
introduction	Poetica	Poetica	4	4	confirm
introduction	sesquipedalia	sesquipedalia	4	4	confirm
introduction	cotis	cotis	3	4	confirm
introduction	litura	litura	2	4	confirm
introduction	quincunce	quincunce	4	4	confirm
introduction	purpureus	purpureus	3	4	confirm
introduction	ovo	ovo	4	4	confirm
introduction	lucidus	lucidus	4	4	confirm
introduction	callidajunctura	junctura	3	4	reject
introduction	loquendi	loquendi	4	4	confirm
introduction	res	res	4	4	confirm
introduction	incredulus	incredulus	3	4	confirm
introduction	odi	odi	4	4	confirm
introduction	sagax	sagax	4	4	confirm
introduction	rerum	rerum	4	4	confirm
introduction	unguem	unguem	4	4	confirm
introduction	voces	voces	4	4	confirm
introduction	decies	decies	4	4	confirm
introduction	repetita	repetita	4	4	confirm
introduction	temporis	temporis	4	4	confirm
introduction	acti	acti	4	4	confirm
introduction	occupet	occupet	4	4	confirm
introduction	extremum	extremum	4	4	confirm
introduction	Horace	Horace	4	4	confirm
introduction	ovo	ovo	4	4	confirm
introduction	unguem	unguem	4	4	confirm
introduction	Persius	Persius	4	4	confirm
introduction	Virgil	Virgil	4	4	confirm
introduction	JEneid	ieneid	3	4	reject
introduction	loo	too	3	4	realword?
introduction	England	England	4	4	confirm
introduction	Incedis	lncedis	3	4	reject
introduction	ignes	ignes	4	4	confirm
introduction	suppositos	suppositos	2	3	confirm
introduction	cineri	cineri	2	3	confirm
introduction	doloso	doloso	3	3	confirm
introduction	neccessary	neccessary	4	4	confirm
introduction	primafacie	prima	4	4	reject
introduction	Sirach	Sirach	4	4	confirm
introduction	foresaw	foresaw	4	4	confirm
introduction	Philo	Philo	4	4	confirm
introduction	leoa	tega	2	4	reject
introduction	yQayai	year	4	4	reject
introduction	ayiai	the	2	3	reject
introduction	pre	pre	4	4	confirm
introduction	prophetam	prophetam	3	4	confirm
introduction	sed	sed	3	4	confirm
introduction	nonprophetiam	nonprophetiam	2	4	confirm
introduction	sed	sed	2	4	confirm
introduction	Le	Le	4	4	confirm
introduction	Clerc	Clerc	4	4	confirm
introduction	nauseam	nauseam	4	4	confirm
introduction	overcolour	overcolour	3	4	confirm
introduction	foreseen	foreseen	4	4	confirm
introduction	priori	priori	4	4	confirm
introduction	eventu	eventu	4	4	confirm
introduction	ipsissima	ipsissima	4	4	confirm
introduction	ity	fairness	4	4	reject
introduction	alreadyestablished	already	4	4	reject
introduction	facie	facie	4	4	confirm
introduction	ot	ot	4	4	confirm
introduction	Medo	Medo	4	4	confirm
introduction	jEneid	ieneid	3	4	reject
introduction	Divina	Divina	4	4	confirm
introduction	Commedia	Commedia	4	4	confirm
introduction	philotypia	tic	4	4	reject
introduction	typophobia	iypophobia	2	4	reject
introduction	libitum	libitum	4	4	confirm
introduction	paid	paid	4	4	confirm
introduction	Fschylus	ieschylus	4	4	reject
introduction	ofLowth	ofLowth	4	4	confirm
introduction	Larochefoucauld	Larochefoucauld	4	4	confirm
introduction	Johnson	Johnson	4	4	confirm
introduction	Macaulay	Macaulay	4	4	confirm
introduction	Jebb's	Jebb's	4	4	confirm
introduction	England	England	4	4	confirm
introduction	England	England	4	4	confirm
introduction	Jebb	Jebb	4	4	confirm
introduction	enamoured	enamoured	3	4	confirm
introduction	undertaken	undertaken	4	4	confirm
introduction	Alexandria	Alexandria	4	4	confirm
introduction	Uzziel	Uzziel	4	4	confirm
introduction	Ephrem	Ephrem	4	4	confirm
introduction	Syrus	Syrus	4	4	confirm
introduction	Alexandria	Alexandria	4	4	confirm
introduction	London	London	4	4	confirm
introduction	Gcsenius	from	4	4	reject
introduction	Origen	Origen	4	4	confirm
introduction	Alexandria	Alexandria	4	4	confirm
introduction	Chrysostom	Chrysostom	4	4	confirm
introduction	Procopius	Procopius	3	4	confirm
introduction	Origen	Origen	4	4	confirm
introduction	Chrysostom	Chrysostom	4	4	confirm
introduction	Michlal	Michlal	4	4	confirm
introduction	Jophi	Jophi	4	4	confirm
introduction	Melech	Melech	3	4	confirm
introduction	Abendana	Abendana	4	4	confirm
introduction	Zwingli	Zwingli	4	4	confirm
introduction	Oecolainpadius	oecolampadius	4	4	reject
introduction	Fagius	Fagius	4	4	confirm
introduction	le	stricter	3	4	reject
introduction	Le	Le	3	4	confirm
introduction	Clerc	Clerc	4	4	confirm
introduction	Campegius	Campegius	4	4	confirm
introduction	Franeker	Franeker	4	4	confirm
introduction	candour	candour	4	4	confirm
introduction	Halle	Halle	4	4	confirm
introduction	Schmid	Schmid	4	4	confirm
introduction	London	London	4	4	confirm
introduction	Critici	Critici	3	4	confirm
introduction	Sacri	Sacri	3	4	confirm
introduction	Jsai	Jsai	3	4	confirm
introduction	Dr	Dr	4	4	confirm
introduction	London	London	4	4	confirm
introduction	Poesi	Poesi	4	4	confirm
introduction	Hebraeorura	hebraeorum	4	4	reject
introduction	fir	far	2	4	realword?
introduction	Gottingen	Gottingen	3	4	confirm
introduction	Gottingen	Gottingen	4	4	confirm
introduction	Vogel	Vogel	4	4	confirm
introduction	Hensler	Hensler	4	4	confirm
introduction	Rosenmüller	rosenmiiller	3	4	realword?
introduction	Leipzig	Leipzig	4	4	confirm
introduction	Rosenmüller	rosenmiiller	3	4	realword?
introduction	candour	candour	4	4	confirm
introduction	Rosenmüller	rosenmuller	2	4	realword?
introduction	Leipzig	Leipzig	4	4	confirm
introduction	lexica	lexica	3	4	confirm
introduction	sapere	sapere	3	4	confirm
introduction	candour	candour	4	4	confirm
introduction	Heidelberg	Heidelberg	4	4	confirm
introduction	Commentarius	Commentarius	3	4	confirm
introduction	Criticus	Criticus	2	4	confirm
introduction	Leipzig	Leipzig	4	4	confirm
introduction	Heidelberg	Heidelberg	4	4	confirm
introduction	eventu	eventu	4	4	confirm
introduction	Konigsberg	Konigsberg	4	4	confirm
introduction	candour	candour	4	4	confirm
introduction	Philadelphia	Philadelphia	4	4	confirm
introduction	vo	vo	4	4	confirm
introduction	lications	lications	4	4	confirm
introduction	Critici	Critici	3	4	confirm
introduction	Sacri	Sacri	4	4	confirm
